CustomerID,Recency,Frequency,Monetary,Churn,Cluster,Segment,Churn_Probability
13631.0,99,11,3070.42,1,1,Loyal Customers,0.01179573224632433
13632.0,24,5,2121.27,0,1,Loyal Customers,0.14992770116505197
13634.0,32,5,1575.16,0,1,Loyal Customers,0.150439184167984
13635.0,67,1,1071.03,0,3,At Risk,0.5157991549734098
13636.0,36,5,949.12,0,3,At Risk,0.15102729470904847
13637.0,51,3,810.5,0,3,At Risk,0.30360070565078523
13638.0,15,1,122.64,0,0,New Customers,0.5175371471742922
13639.0,73,1,1033.34,0,3,At Risk,0.5158682321531836
13642.0,215,1,354.8,1,2,Lost,0.5171117350471405
13643.0,30,3,519.44,0,0,New Customers,0.3040524886387423
13644.0,15,4,2624.26,0,1,Loyal Customers,0.21565151061226304
13645.0,119,1,252.1,1,2,Lost,0.5172999265711054
13647.0,9,4,1678.1200000000001,0,1,Loyal Customers,0.21682824294464204
13649.0,256,2,346.6,1,2,Lost,0.40633534101385055
13650.0,16,6,1836.34,0,1,Loyal Customers,0.10149279067447009
13651.0,34,2,94.2,0,0,New Customers,0.406782224763662
13652.0,45,3,1095.08,0,3,At Risk,0.30315934723046006
13654.0,42,6,2707.33,0,1,Loyal Customers,0.1009114002936535
13655.0,113,2,932.97,1,3,At Risk,0.4052977503545937
13656.0,164,2,379.65,1,2,Lost,0.4062768362028509
13657.0,10,2,382.14,0,0,New Customers,0.40627242853509865
13658.0,9,5,2639.17,0,1,Loyal Customers,0.14944396351368144
13659.0,205,2,1573.2,1,3,At Risk,0.4041658192428057
13662.0,85,3,897.76,0,3,At Risk,0.3034653345784118
13663.0,178,1,189.47,1,2,Lost,0.5174146898438224
13666.0,59,3,84.65,0,2,Lost,0.304728073684069
13667.0,148,1,305.02,1,2,Lost,0.5172029544887826
13668.0,2,21,6363.59,0,4,Champions,0.00013247087501138516
13669.0,50,2,218.55,0,0,New Customers,0.4065620390521167
13670.0,74,1,349.7,0,2,Lost,0.5171210806029393
13672.0,300,2,186.39000000000001,1,2,Lost,0.40661898095243587
13673.0,18,2,396.92,0,0,New Customers,0.4062462660630145
13675.0,150,2,486.82000000000005,1,3,At Risk,0.4060871431418341
13678.0,151,1,232.6,1,2,Lost,0.5173356585862288
13680.0,0,4,3722.42,0,1,Loyal Customers,0.21429152289055417
13681.0,17,4,827.83,0,1,Loyal Customers,0.21788972038828422
13682.0,186,1,59.5,1,2,Lost,0.5176528411221396
13684.0,285,1,67.23,1,2,Lost,0.5176386772353297
13685.0,2,7,3119.44,0,1,Loyal Customers,0.06674291178526104
13686.0,182,1,72.0,1,2,Lost,0.517629937021952
13689.0,62,1,910.0,0,3,At Risk,0.5160942820089697
13690.0,58,1,172.25,0,2,Lost,0.5174462434670362
13692.0,24,3,1488.32,0,3,At Risk,0.3025500637614556
13694.0,3,50,65039.62,0,4,Champions,1.981439782588893e-10
13695.0,30,15,2504.13,0,1,Loyal Customers,0.001995875325124483
13697.0,38,1,151.29999999999998,0,0,New Customers,0.5174846316886085
13699.0,154,1,308.58000000000004,1,2,Lost,0.5171964309990078
13700.0,25,10,2265.12,0,1,Loyal Customers,0.01844088024576402
13703.0,317,1,99.5,1,2,Lost,0.5175795477409082
13704.0,4,9,2308.06,0,1,Loyal Customers,0.028547646686130742
13705.0,7,3,711.86,0,0,New Customers,0.30375377212624305
13706.0,302,1,330.79,1,2,Lost,0.5171557323532872
13707.0,266,2,806.41,1,3,At Risk,0.40552162896444277
13708.0,270,1,296.88,1,2,Lost,0.5172178705360639
13709.0,3,13,6328.05,0,4,Champions,0.004737971506295685
13710.0,31,1,180.48,0,0,New Customers,0.5174311629780453
13711.0,218,2,252.06,1,2,Lost,0.4065027095384478
13712.0,246,1,228.84,1,2,Lost,0.5173425484313328
13715.0,280,5,1079.34,1,3,At Risk,0.15090480877586016
13716.0,268,1,138.28,1,2,Lost,0.5175084890855984
13717.0,31,6,1445.01,0,1,Loyal Customers,0.10175497160109467
13718.0,245,2,306.55,1,2,Lost,0.40640624072367076
13719.0,14,5,1041.68,0,1,Loyal Customers,0.15094022366343507
13720.0,116,4,799.9,1,3,At Risk,0.2179246509021277
13721.0,35,1,524.14,0,0,New Customers,0.5168014191877993
13722.0,131,3,2375.41,1,3,At Risk,0.3011781628016118
13723.0,216,1,199.85000000000002,1,2,Lost,0.5173956696484401
13725.0,49,8,1980.56,0,1,Loyal Customers,0.04405992079568759
13726.0,38,2,1079.6599999999999,0,3,At Risk,0.40503831201191165
13727.0,28,2,333.48,0,0,New Customers,0.4063585666563024
13728.0,36,6,1016.14,0,1,Loyal Customers,0.10204299291998338
13730.0,135,2,752.6,1,3,At Risk,0.40561682820027645
13731.0,218,2,610.59,1,3,At Risk,0.4058681026144775
13732.0,27,1,491.86,0,0,New Customers,0.5168605733537275
13735.0,24,4,2885.2400000000002,0,1,Loyal Customers,0.21532774075695119
13736.0,4,2,731.9,0,0,New Customers,0.4056534519858951
13737.0,199,1,339.59999999999997,1,2,Lost,0.5171395884329928
13739.0,17,1,216.9,0,0,New Customers,0.5173644273106203
13740.0,240,1,350.75,1,2,Lost,0.5171191565189007
13741.0,71,3,668.4300000000001,0,3,At Risk,0.30382117923765845
13742.0,16,12,3131.02,0,1,Loyal Customers,0.007567726866743755
13743.0,2,7,1341.6,0,1,Loyal Customers,0.06756016933624574
13744.0,94,2,1156.36,1,3,At Risk,0.40490268023947285
13745.0,161,1,300.04,1,2,Lost,0.5172120800348646
13747.0,373,1,79.6,1,2,Lost,0.5176160112928185
13748.0,95,5,948.25,1,3,At Risk,0.15102811331252203
13750.0,53,5,1647.26,0,3,At Risk,0.1503715736018215
13751.0,287,1,296.25,1,2,Lost,0.5172190249708768
13752.0,123,6,1186.28,1,3,At Risk,0.10192864360704329
13753.0,287,1,741.26,1,2,Lost,0.5164035274653629
13754.0,151,2,282.59999999999997,1,2,Lost,0.40644864079110876
13755.0,3,9,2161.35,0,1,Loyal Customers,0.028577519503151832
13756.0,1,14,5189.52,0,4,Champions,0.0030586704254238367
13758.0,11,7,3190.55,0,1,Loyal Customers,0.0667104147958258
13759.0,32,2,659.4100000000001,0,0,New Customers,0.40578171427884524
13760.0,53,2,286.79,0,0,New Customers,0.40644122289160867
13761.0,49,2,1070.65,0,3,At Risk,0.4050542457184712
13762.0,218,1,306.72,1,2,Lost,0.5171998393399024
13763.0,62,1,1714.96,0,3,At Risk,0.5146188869616439
13764.0,70,3,1521.76,0,3,At Risk,0.30249828404074547
13767.0,1,37,17220.36,0,4,Champions,9.48089324622603e-08
13769.0,1,10,2796.51,0,4,Champions,0.018370427107484173
13771.0,63,4,2634.45,0,3,At Risk,0.21563886235441587
13772.0,33,3,1132.13,0,3,At Risk,0.30310191263037006
13774.0,81,1,345.0,0,2,Lost,0.517129693163365
13777.0,0,33,25977.16,0,4,Champions,5.328716699845782e-07
13778.0,102,1,178.7,1,2,Lost,0.5174344246174815
13780.0,6,2,360.01,0,0,New Customers,0.4063116024326179
13781.0,250,1,127.84,1,2,Lost,0.5175276189223018
13782.0,12,6,912.0,0,1,Loyal Customers,0.10211304040993471
13784.0,9,11,2462.79,0,1,Loyal Customers,0.011847823015459691
13786.0,366,1,230.39999999999998,1,2,Lost,0.5173396898793771
13787.0,75,2,309.04,0,2,Lost,0.4064018326129842
13790.0,3,1,348.8,0,0,New Customers,0.5171227298174254
13791.0,127,2,1516.0,1,3,At Risk,0.40426690795888764
13792.0,65,2,195.55,0,2,Lost,0.40660276217040936
13798.0,0,57,37153.85,0,4,Champions,1.0590362324757465e-11
13799.0,116,2,688.86,1,3,At Risk,0.4057296045118824
13800.0,309,1,558.32,1,2,Lost,0.5167387826959077
13801.0,66,1,324.8,0,2,Lost,0.5171667087326742
13802.0,138,3,4599.42,1,3,At Risk,0.2977543162409581
13803.0,254,1,277.07,1,2,Lost,0.5172541710093669
13804.0,30,7,2635.79,0,1,Loyal Customers,0.0669643281506585
13805.0,51,2,924.6,0,3,At Risk,0.40531255527069526
13806.0,63,1,256.38,0,2,Lost,0.5172920838281988
13807.0,366,1,112.6,1,2,Lost,0.5175555439939702
13808.0,5,5,1747.66,0,1,Loyal Customers,0.15027746684546633
13809.0,304,1,155.05,1,2,Lost,0.5174777603037173
13810.0,28,3,1499.01,0,3,At Risk,0.3025335104282283
13811.0,183,3,814.5,1,3,At Risk,0.3035944994934899
13812.0,41,3,539.0,0,3,At Risk,0.30402211576565985
13813.0,39,4,1366.8600000000001,0,3,At Risk,0.21721637649199163
13814.0,91,2,1579.12,1,3,At Risk,0.40415535737842406
13815.0,21,4,4027.36,0,1,Loyal Customers,0.21391498623788013
13816.0,23,2,571.6700000000001,0,0,New Customers,0.40593697680177254
13817.0,28,2,382.98,0,0,New Customers,0.4062709416144434
13819.0,301,3,1140.35,1,3,At Risk,0.3030891708885578
13821.0,144,2,385.64,1,2,Lost,0.4062662330437037
13822.0,5,2,632.0,0,0,New Customers,0.4058302163116958
13823.0,18,2,957.66,0,0,New Customers,0.4052540795087812
13824.0,32,5,1698.94,0,1,Loyal Customers,0.1503231269365761
13826.0,175,1,189.5,1,2,Lost,0.5174146348722322
13827.0,57,3,412.05,0,3,At Risk,0.3042192748449316
13828.0,21,1,209.49,0,0,New Customers,0.5173780053755982
13831.0,15,6,2202.99,0,1,Loyal Customers,0.10124768861447477
13832.0,18,1,52.199999999999996,0,0,New Customers,0.5176662170823463
13833.0,158,1,384.8,1,2,Lost,0.5170567609474106
13835.0,24,4,834.57,0,1,Loyal Customers,0.2178812916462125
13837.0,211,2,271.24,1,2,Lost,0.4064687525423916
13838.0,5,4,691.73,0,1,Loyal Customers,0.21805997128235904
13841.0,252,1,85.0,1,2,Lost,0.5176061166791728
13842.0,58,9,3385.62,0,1,Loyal Customers,0.028329162932088228
13844.0,10,1,361.62,0,0,New Customers,0.5170992376381315
13845.0,64,1,312.98,0,2,Lost,0.5171883682507379
13846.0,24,3,865.0600000000001,0,3,At Risk,0.30351605983454105
13848.0,91,3,1255.0,1,3,At Risk,0.3029114846009204
13849.0,51,2,1537.95,0,3,At Risk,0.40422811508660994
13850.0,128,1,1595.48,1,3,At Risk,0.5148378961853638
13851.0,95,3,2651.46,1,3,At Risk,0.3007519692668963
13853.0,56,1,1090.14,0,3,At Risk,0.5157641304681035
13854.0,8,25,8109.5199999999995,0,4,Champions,2.1823389301746606e-05
13856.0,168,3,388.5,1,3,At Risk,0.3042558569689135
13858.0,56,1,216.17,0,2,Lost,0.5173657649618854
13859.0,325,1,201.16,1,2,Lost,0.5173932692155744
13860.0,0,5,1245.9,0,1,Loyal Customers,0.15074826022979262
13862.0,17,8,2209.36,0,1,Loyal Customers,0.04398925615581083
13863.0,247,1,305.78,1,2,Lost,0.5172015618341544
13865.0,57,4,501.56,0,3,At Risk,0.2182980203235118
13866.0,73,1,145.67000000000002,0,2,Lost,0.5174949479153746
13867.0,30,3,1015.29,0,3,At Risk,0.3032830578965394
13868.0,6,2,3192.54,0,1,Loyal Customers,0.4013073875680827
13869.0,122,4,3104.95,1,3,At Risk,0.21505544371987417
13870.0,1,8,2770.94,0,1,Loyal Customers,0.04381627085210468
13871.0,22,13,6403.25,0,4,Champions,0.004735369950048696
13873.0,119,3,389.6,1,3,At Risk,0.30425414819463886
13874.0,357,1,540.45,1,2,Lost,0.5167715303950554
13875.0,53,5,1786.79,0,3,At Risk,0.1502408027118962
13876.0,63,1,122.7,0,2,Lost,0.5175370372329958
13877.0,85,1,117.24,0,2,Lost,0.5175470418840149
13878.0,54,1,1281.53,0,3,At Risk,0.5154133454225899
13880.0,20,13,3219.77,0,1,Loyal Customers,0.004846756568901923
13881.0,3,20,17159.52,0,4,Champions,0.00019147325159326025
13882.0,2,5,1191.13,0,1,Loyal Customers,0.15079972341337902
13883.0,10,5,2674.48,0,1,Loyal Customers,0.14941102956778765
13884.0,6,5,787.6,0,1,Loyal Customers,0.1511793352116112
13885.0,188,2,506.8,1,2,Lost,0.40605178123613145
13886.0,70,1,243.56,0,2,Lost,0.517315575383114
13887.0,203,1,349.55,1,2,Lost,0.5171213554720461
13888.0,119,2,605.63,1,3,At Risk,0.40587687979734716
13889.0,92,1,416.90000000000003,1,2,Lost,0.5169979382035027
13890.0,0,10,1883.8100000000002,0,4,Champions,0.018491598678409302
13892.0,26,4,632.97,0,3,At Risk,0.21813350527905143
13893.0,297,1,821.1,1,2,Lost,0.516257208302961
13894.0,23,3,564.62,0,0,New Customers,0.3039823354769336
13895.0,27,4,2593.07,0,1,Loyal Customers,0.2156902282988795
13897.0,49,1,311.16,0,0,New Customers,0.5171917032976987
13898.0,325,1,155.93,1,2,Lost,0.5174761478177718
13899.0,15,2,388.52,0,0,New Customers,0.4062611350617286
13900.0,182,3,740.95,1,3,At Risk,0.30370862664853365
13901.0,71,5,2867.2,0,3,At Risk,0.1492313833695461
13904.0,36,2,332.64,0,0,New Customers,0.4063600536781644
13908.0,79,4,2369.55,0,3,At Risk,0.21596784216870527
13911.0,56,9,2580.91,0,1,Loyal Customers,0.028492170059110103
13914.0,11,2,626.45,0,0,New Customers,0.40584003726808254
13917.0,49,2,272.04,0,0,New Customers,0.40646733621161224
13918.0,49,2,1212.8400000000001,0,3,At Risk,0.40480281360781317
13919.0,58,2,384.81,0,0,New Customers,0.4062677022575362
13922.0,351,1,172.25,1,2,Lost,0.5174462434670362
13923.0,53,1,351.13,0,0,New Customers,0.5171184601835997
13924.0,1,6,1838.8500000000001,0,1,Loyal Customers,0.10149111097538414
13925.0,92,4,678.25,1,3,At Risk,0.21807683897166802
13926.0,22,1,223.85000000000002,0,0,New Customers,0.5173516921251576
13927.0,74,1,348.99,0,2,Lost,0.5171223816499538
13928.0,10,4,464.57,0,0,New Customers,0.2183443450368475
13929.0,168,2,842.65,1,3,At Risk,0.4054575181125866
13930.0,57,2,337.34,0,0,New Customers,0.40635173345886305
13931.0,95,2,1237.53,1,3,At Risk,0.404759159794996
13932.0,294,1,307.4,1,2,Lost,0.517198593279976
13933.0,108,2,608.7900000000001,1,3,At Risk,0.40587128787550164
13934.0,263,1,922.1,1,2,Lost,0.5160721061738459
13936.0,179,1,376.58,1,2,Lost,0.5170718238918575
13937.0,168,1,158.85,1,2,Lost,0.5174707972936182
13938.0,34,1,71.66,0,0,New Customers,0.5176305600144576
13939.0,22,3,568.55,0,0,New Customers,0.3039762336076971
13940.0,16,4,839.14,0,1,Loyal Customers,0.21787557674274952
13941.0,21,5,5112.96,0,1,Loyal Customers,0.14715108300781796
13946.0,78,3,561.5699999999999,0,3,At Risk,0.30398707107185297
13947.0,64,1,90.6,0,2,Lost,0.5175958555837719
13948.0,360,1,102.0,1,2,Lost,0.5175749668794327
13949.0,2,6,2427.32,0,1,Loyal Customers,0.10109798523874594
13950.0,10,4,745.06,0,1,Loyal Customers,0.21799324802357098
13951.0,175,3,674.45,1,3,At Risk,0.30381183517436877
13952.0,217,2,3251.071,1,3,At Risk,0.40120419396572055
13953.0,6,7,3515.68,0,1,Loyal Customers,0.066562018744154
13954.0,1,2,439.92,0,0,New Customers,0.4061701536427786
13955.0,153,2,322.96,1,2,Lost,0.406377189958733
13956.0,4,5,1026.42,0,1,Loyal Customers,0.15095457587930547
13959.0,78,3,598.2,0,3,At Risk,0.30393020010053634
13960.0,20,2,230.22,0,0,New Customers,0.40654137698717663
13962.0,21,2,169.55,0,0,New Customers,0.4066487985458213
13963.0,307,4,664.54,1,3,At Risk,0.21809399542786892
13967.0,145,1,80.7,1,2,Lost,0.5176139957244923
13969.0,6,18,9053.94,0,4,Champions,0.0004973350295376366
13971.0,18,8,2758.26,0,1,Loyal Customers,0.043820169541552684
13972.0,70,2,190.25,0,2,Lost,0.4066121463753598
13973.0,286,1,264.7,1,2,Lost,0.5172768380979886
13974.0,48,1,413.59000000000003,0,0,New Customers,0.5170040037481273
13975.0,30,6,2526.28,0,1,Loyal Customers,0.10103200818429696
13976.0,206,1,357.98,1,2,Lost,0.5171059078121714
13978.0,14,2,196.79000000000002,0,0,New Customers,0.40660056663041305
13979.0,72,1,869.87,0,3,At Risk,0.5161678283534362
13980.0,59,1,200.14,0,2,Lost,0.5173951382549741
13982.0,38,4,1871.81,0,3,At Risk,0.2165869695583985
13983.0,29,12,2603.43,0,1,Loyal Customers,0.007596860545312177
13984.0,26,5,920.51,0,1,Loyal Customers,0.1510542164437438
13985.0,3,15,7060.13,0,4,Champions,0.0019303751759732232
13986.0,16,1,320.46,0,0,New Customers,0.5171746615581417
13988.0,19,6,4147.96,0,1,Loyal Customers,0.09995626072079353
13989.0,65,2,1266.08,0,3,At Risk,0.4047086830846008
13990.0,212,1,311.3,1,2,Lost,0.5171914467556792
13991.0,11,6,855.97,0,1,Loyal Customers,0.10215074539182878
13992.0,29,1,76.8,0,0,New Customers,0.5176211418277893
13993.0,42,9,3466.36,0,1,Loyal Customers,0.02831285779402481
13994.0,3,6,2313.14,0,1,Loyal Customers,0.10117415704311383
13995.0,14,5,1393.69,0,1,Loyal Customers,0.1506094653384265
13999.0,9,12,3901.81,0,4,Champions,0.007525362820169866
14000.0,210,1,635.66,1,2,Lost,0.5165970514922852
14001.0,45,3,2043.0800000000002,0,3,At Risk,0.3016917025985948
14002.0,133,2,529.73,1,3,At Risk,0.4060111994288317
14004.0,42,7,4582.64,0,1,Loyal Customers,0.06607718740722854
14005.0,9,5,2874.72,0,1,Loyal Customers,0.14922437712564485
14006.0,115,3,962.19,1,3,At Risk,0.3033654027614509
14009.0,197,2,695.61,1,3,At Risk,0.4057176611461895
14012.0,277,1,328.8,1,2,Lost,0.5171593789319154
14013.0,109,3,473.02,1,3,At Risk,0.3041245767027849
14014.0,76,1,505.18,0,2,Lost,0.5168361640710515
14015.0,52,1,917.34,0,3,At Risk,0.5160808298983607
14016.0,161,4,4341.21,1,3,At Risk,0.21352795074172615
14019.0,46,3,1421.61,0,3,At Risk,0.30265337495837724
14020.0,16,2,642.8,0,0,New Customers,0.4058111054773679
14021.0,154,3,631.9,1,3,At Risk,0.30387788348026135
14022.0,224,1,440.0,1,2,Lost,0.5169556075261362
14023.0,6,2,584.07,0,0,New Customers,0.4059150329281417
14024.0,121,2,327.7,1,2,Lost,0.40636879881765847
14027.0,60,1,104.82,0,2,Lost,0.5175697996641431
14029.0,62,2,467.66,0,3,At Risk,0.4061210546728454
14030.0,17,8,2360.09,0,1,Loyal Customers,0.04394276244250663
14031.0,6,19,17286.86,0,4,Champions,0.0002992787755199418
14032.0,1,11,2975.59,0,4,Champions,0.01180384688394229
14034.0,21,3,651.8199999999999,0,0,New Customers,0.30384696162098923
14035.0,28,5,1428.02,0,1,Loyal Customers,0.15057723985423774
14036.0,284,1,626.65,1,2,Lost,0.5166135631137758
14037.0,175,2,147.20000000000002,1,2,Lost,0.40668837343319697
14038.0,77,3,1560.38,0,3,At Risk,0.30243848966368536
14039.0,32,1,152.2,0,0,New Customers,0.5174829825568376
14040.0,40,12,3614.92,0,1,Loyal Customers,0.007541103258470875
14041.0,265,1,141.41,1,2,Lost,0.5175027537893048
14044.0,26,4,652.82,0,3,At Risk,0.21810866240417345
14045.0,108,4,1659.75,1,3,At Risk,0.2168511359491894
14046.0,283,1,154.99,1,2,Lost,0.5174778702459276
14047.0,8,5,1308.6100000000001,0,1,Loyal Customers,0.15068935417414966
14048.0,304,1,409.93,1,2,Lost,0.5170107106587067
14049.0,16,4,5681.72,0,1,Loyal Customers,0.21188059794268407
14050.0,31,2,746.36,0,0,New Customers,0.4056278683033592
14051.0,0,23,15610.390000000001,0,4,Champions,5.056442124731456e-05
14052.0,19,1,225.36,0,0,New Customers,0.5173489251969895
14053.0,123,2,260.25,1,2,Lost,0.40648820954391496
14054.0,64,1,92.46,0,2,Lost,0.5175924474309446
14055.0,105,1,725.6400000000001,1,3,At Risk,0.5164321532058013
14056.0,0,23,8214.65,0,4,Champions,5.338440281622955e-05
14057.0,23,17,6217.96,0,4,Champions,0.0007942896034224517
14059.0,266,1,183.6,1,2,Lost,0.5174254459435403
14060.0,4,19,6140.42,0,4,Champions,0.0003247798455266496
14062.0,9,12,10464.85,0,4,Champions,0.007174050466819127
14064.0,28,5,1353.74,0,1,Loyal Customers,0.15064697344522648
14066.0,266,1,152.55,1,2,Lost,0.5174823412277126
14067.0,63,2,374.7,0,3,At Risk,0.40628559847876095
14068.0,319,1,265.85,1,2,Lost,0.517274730813037
14071.0,3,8,1438.82,0,1,Loyal Customers,0.04422766859177613
14073.0,31,1,151.04,0,0,New Customers,0.5174851081043824
14075.0,4,3,942.26,0,1,Loyal Customers,0.30339631248133775
14076.0,128,1,122.47,1,2,Lost,0.5175374586746229
14077.0,40,5,499.41999999999996,0,3,At Risk,0.15145091455413365
14078.0,101,6,1049.37,1,3,At Risk,0.1020206504532976
14079.0,124,1,375.1,1,2,Lost,0.517074535951553
14080.0,32,1,45.599999999999994,0,2,Lost,0.5176783103944396
14081.0,301,2,934.52,1,3,At Risk,0.40529500872236396
14082.0,364,1,182.25,1,2,Lost,0.5174279196609535
14083.0,3,9,1018.43,0,1,Loyal Customers,0.02881127978757112
14085.0,1,18,4448.54,0,4,Champions,0.0005144216673071852
14087.0,2,1,194.42,0,0,New Customers,0.5174056195257257
14088.0,9,13,50491.81,0,4,Champions,0.0034309187101685236
14089.0,56,1,161.0,0,2,Lost,0.5174668576927935
14090.0,324,1,76.32000000000001,1,2,Lost,0.517622021347697
14092.0,7,14,4076.91,0,4,Champions,0.003083668854729796
14093.0,11,1,442.85,0,0,New Customers,0.5169503848932219
14096.0,3,17,65164.79,0,4,Champions,0.0005155059694146556
14098.0,36,1,147.35,0,0,New Customers,0.5174918695402094
14099.0,15,11,3104.17,0,1,Loyal Customers,0.011792845576658703
14100.0,137,1,194.9,1,2,Lost,0.5174047399791183
14101.0,73,6,5976.79,0,1,Loyal Customers,0.09875532650934048
14102.0,4,5,1360.28,0,1,Loyal Customers,0.1506408326684832
14104.0,154,2,216.20999999999998,1,2,Lost,0.40656618212807694
14105.0,238,1,1266.23,1,3,At Risk,0.5154413882616643
14107.0,51,7,2703.23,0,1,Loyal Customers,0.06693341306569471
14108.0,30,2,597.91,0,0,New Customers,0.4058905411774293
14109.0,72,1,144.2,0,2,Lost,0.5174976414925551
14110.0,3,12,5683.15,0,4,Champions,0.0074283554335951305
14111.0,13,4,692.85,0,1,Loyal Customers,0.21805856985495775
14112.0,22,7,2915.15,0,1,Loyal Customers,0.06683635329426317
14113.0,3,4,1840.42,0,1,Loyal Customers,0.2166260578757298
14114.0,273,2,386.53,1,2,Lost,0.4062646576235063
14116.0,19,5,1382.74,0,1,Loyal Customers,0.15061974526915192
14117.0,143,1,90.0,1,2,Lost,0.5175969549875605
14121.0,3,4,2780.15,0,1,Loyal Customers,0.21545807219891477
14124.0,83,1,419.58000000000004,0,2,Lost,0.5169930271244273
14125.0,10,3,2740.43,0,1,Loyal Customers,0.30061468176412276
14126.0,7,3,706.1300000000001,0,0,New Customers,0.30376266509840577
14127.0,122,3,709.71,1,3,At Risk,0.30375710891360347
14128.0,60,2,637.5,0,3,At Risk,0.40582048390671255
14129.0,1,5,1123.8600000000001,0,1,Loyal Customers,0.15086295166242294
14130.0,318,1,483.86,1,2,Lost,0.5168752335448977
14132.0,1,11,3586.0299999999997,0,4,Champions,0.011751707676153966
14133.0,129,3,605.64,1,3,At Risk,0.30391864964464577
14135.0,1,15,4690.31,0,4,Champions,0.0019641730392718376
14138.0,1,2,982.3800000000001,0,0,New Customers,0.40521035710204595
14139.0,45,1,415.82,0,0,New Customers,0.5169999172941424
14140.0,3,2,935.05,0,0,New Customers,0.4052940712623762
14141.0,2,4,915.13,0,1,Loyal Customers,0.21778056512732924
14142.0,372,1,311.81,1,2,Lost,0.5171905122096743
14143.0,133,1,115.8,1,2,Lost,0.5175496804709505
14145.0,46,4,3742.2,0,1,Loyal Customers,0.2142670841456634
14146.0,8,5,4191.0,0,1,Loyal Customers,0.14800219792403227
14147.0,77,2,483.4,0,3,At Risk,0.40609319617827266
14148.0,233,1,157.2,1,2,Lost,0.5174738207067316
14149.0,220,1,446.62,1,2,Lost,0.5169434763520638
14150.0,35,2,658.64,0,0,New Customers,0.40578307676981645
14152.0,74,2,621.29,0,3,At Risk,0.40584916817078265
14154.0,238,2,1345.62,1,3,At Risk,0.4045680661322472
14155.0,265,1,118.75,1,2,Lost,0.5175442750313853
14156.0,9,55,117379.63,0,4,Champions,1.439025258622691e-11
14157.0,19,2,432.88,0,0,New Customers,0.40618261453057164
14158.0,39,1,507.66,0,0,New Customers,0.5168316193909274
14159.0,19,11,4693.01,0,1,Loyal Customers,0.011657737615264589
14161.0,215,3,1110.52,1,3,At Risk,0.3031354115243573
14162.0,173,2,289.36,1,2,Lost,0.40643667303164793
14163.0,86,4,2445.91,0,3,At Risk,0.2158729732505504
14164.0,70,2,1631.77,0,3,At Risk,0.4040623177732361
14165.0,275,1,122.53999999999999,1,2,Lost,0.5175373304097824
14167.0,38,4,574.84,0,3,At Risk,0.21820626846592334
14171.0,97,1,363.79,1,2,Lost,0.517095261185324
14173.0,10,4,450.84,0,0,New Customers,0.21836154171156394
14174.0,32,1,134.46,0,0,New Customers,0.5175154887061343
14175.0,59,3,3222.3,0,3,At Risk,0.29987174092705804
14176.0,296,4,576.9000000000001,1,3,At Risk,0.21820368959878136
14177.0,85,4,559.41,0,3,At Risk,0.21822558563058422
14178.0,8,7,1620.93,0,1,Loyal Customers,0.06743115191298563
14179.0,40,2,719.78,0,3,At Risk,0.4056748959650597
14180.0,10,25,4748.52,0,4,Champions,2.2368333497251472e-05
14184.0,66,1,452.89,0,2,Lost,0.516931986535849
14185.0,330,1,197.65,1,2,Lost,0.5173997009079349
14188.0,30,6,2054.36,0,1,Loyal Customers,0.10134698299962222
14189.0,1,15,4654.08,0,4,Champions,0.0019646943010857925
14191.0,1,13,4684.76,0,4,Champions,0.004795177900392881
14193.0,67,2,853.39,0,3,At Risk,0.40543851899255773
14194.0,4,21,11349.52,0,4,Champions,0.0001277121091899121
14195.0,201,2,1012.0,1,3,At Risk,0.40515797001731396
14196.0,106,1,335.52,1,2,Lost,0.5171470648500195
14198.0,17,4,701.4,0,1,Loyal Customers,0.21804787167232434
14199.0,217,1,185.39999999999998,1,2,Lost,0.5174221476523277
14201.0,59,7,747.44,0,3,At Risk,0.06783536279571452
14204.0,1,1,161.03,0,0,New Customers,0.5174668027216038
14205.0,16,2,466.7,0,0,New Customers,0.40612275381277635
14206.0,238,1,328.15999999999997,1,2,Lost,0.5171605517005331
14208.0,94,1,151.74,1,2,Lost,0.5174838254464569
14209.0,10,6,2073.43,0,1,Loyal Customers,0.10133423818515892
14210.0,105,6,1905.8400000000001,1,3,At Risk,0.10144629018898418
14211.0,52,9,2241.1,0,1,Loyal Customers,0.02856127719494319
14212.0,89,1,1070.48,0,3,At Risk,0.5158001630024018
14214.0,30,5,1004.38,0,1,Loyal Customers,0.15097530674832857
14215.0,11,6,1789.72,0,1,Loyal Customers,0.10152399339285793
14216.0,2,4,1839.3,0,1,Loyal Customers,0.21662745264716338
14217.0,1,17,2004.98,0,4,Champions,0.0008192095624020266
14218.0,42,1,169.48000000000002,0,0,New Customers,0.5174513191530248
14219.0,3,1,89.94,0,0,New Customers,0.51759706492793
14220.0,246,2,632.4,1,3,At Risk,0.40582950849792954
14221.0,41,9,3432.8,0,1,Loyal Customers,0.028319634002499795
14222.0,176,1,683.17,1,2,Lost,0.5165099846188541
14223.0,91,3,991.13,1,3,At Risk,0.3033205224697712
14224.0,109,4,1050.12,1,3,At Risk,0.2176118585257516
14226.0,28,5,2232.19,0,1,Loyal Customers,0.14982398939663097
14227.0,25,10,3350.96,0,1,Loyal Customers,0.018297198186596347
14229.0,51,3,1547.2,0,3,At Risk,0.30245889517447805
